pickup_hour,trip_distance,fare_amount,total_amount,passenger_count,trip_volume
2024-11-29 23:00:00,3.4742173699705594,17.77036310107949,25.98887880274779,2,4076
2024-11-30 00:00:00,3.535266570605187,16.801253602305476,24.659794668587896,1,2776
2024-11-30 01:00:00,2.910529100529101,15.060711346266903,22.12650205761317,1,1701
2024-11-30 02:00:00,2.9193216783216784,14.981300699300698,21.99699300699301,1,1430
2024-11-30 03:00:00,3.2518755803156916,15.64497678737233,22.54363974001857,1,1077
2024-11-30 04:00:00,4.6767509986684415,22.91270306258322,31.355166444740345,1,751
2024-11-30 05:00:00,7.4206852248394,32.10211991434689,44.00676659528908,1,467
2024-11-30 06:00:00,6.354399494310998,26.505954487989886,35.46873577749684,1,791
2024-11-30 07:00:00,5.513770197486535,23.609542190305206,32.66927289048474,1,1114
2024-11-30 08:00:00,4.202157947686117,19.894733400402416,28.20716800804829,1,1988
2024-11-30 09:00:00,3.82417175940817,18.538266323576714,26.64248311354133,1,3109
2024-11-30 10:00:00,3.299057054189544,17.119174027214132,24.80732155645739,1,4189
2024-11-30 11:00:00,3.2237458649542714,17.52092041253162,25.212994746059547,1,5139
2024-11-30 12:00:00,3.107504285224546,17.80661124442921,25.45330133699006,1,5834
2024-11-30 13:00:00,3.5884131305044034,20.424064051240993,28.742113690952763,2,6245
2024-11-30 14:00:00,3.7614946187661062,20.49396240715477,28.926234652114598,1,6597
2024-11-30 15:00:00,3.737542810546344,21.1333555313944,29.668434357162273,2,7358
2024-11-30 16:00:00,3.718963201719044,21.520374697824334,30.057780016116038,2,7446
2024-11-30 17:00:00,10.655037635907444,20.24810008363535,28.218045720657933,2,7174
2024-11-30 18:00:00,3.2968757894736846,19.747852631578947,27.676143157894735,2,7125
2024-11-30 19:00:00,3.3998041813898707,19.73641784452297,27.738433451118965,2,6792
2024-11-30 20:00:00,3.7895907116605416,20.518499832943537,29.772644503842297,2,5986
2024-11-30 21:00:00,3.9430143884892086,20.406174460431654,29.92407194244604,2,5560
2024-11-30 22:00:00,3.640371666666667,19.406399999999998,28.31561333333333,2,6000
2024-11-30 23:00:00,3.9085242612185334,19.92305363006202,28.745350237139732,1,5482
2024-12-01 00:00:00,2.6533333333333333,15.6,23.53333333333333,1,3
2024-12-01 15:00:00,2.675,18.4,26.88,1,2
2024-12-01 16:00:00,1.9249999999999998,13.5,20.125,1,2
2024-12-01 17:00:00,2.66,17.0,25.2,1,1
2024-12-01 18:00:00,0.74,5.1,10.92,1,1
2024-12-01 19:00:00,0.85,7.2,13.44,1,1
2024-12-01 20:00:00,3.66,20.5,33.15,1,1
2024-12-01 21:00:00,1.79,14.2,19.2,1,1
2024-12-01 22:00:00,2.73,14.9,23.88,1,1
2024-11-30 22:00:00,1.225,9.65,17.58,1,2
2024-11-30 23:00:00,3.4829166666666667,19.0625,29.185833333333335,1,24
2024-12-01 00:00:00,4.034535095715588,19.526465360072926,28.08577484047402,1,4388
2024-12-01 01:00:00,3.211142960812772,16.39964078374456,23.89169448476052,1,2756
2024-12-01 02:00:00,2.828498789346247,14.490677966101694,21.660663438256655,1,2065
2024-12-01 03:00:00,3.3349407114624503,17.13897233201581,24.225401844532282,1,1518
2024-12-01 04:00:00,4.476191335740072,21.20639891696751,29.02419675090253,1,1108
2024-12-01 05:00:00,6.793748006379586,29.8011961722488,39.83472089314194,1,627
2024-12-01 06:00:00,6.448457207207206,27.410236486486486,36.66966216216216,1,888
2024-12-01 07:00:00,5.9743219724438,24.795786802030456,34.199920232052214,1,1379
2024-12-01 08:00:00,5.184276668290306,22.35111544081831,31.334880662445205,1,2053
